hotel,arrival_date,arrival_year,arrival_month_num,arrival_date_month,lead_time,lead_time_category,total_guests,total_nights,is_cancelled,adr,estimated_revenue,market_segment,distribution_channel,customer_type,meal,country,deposit_type,reservation_status
City Hotel,2017-03-16,2017,3,March,1,0-30 days,1.0,1,False,95.4,95.4,Online TA,TA/TO,Transient,BB,AUT,No Deposit,Check-Out
City Hotel,2017-03-16,2017,3,March,0,0-30 days,1.0,1,False,103.0,103.0,Direct,Direct,Transient,BB,USA,No Deposit,Check-Out
City Hotel,2017-03-13,2017,3,March,18,0-30 days,2.0,4,False,104.55,418.2,Online TA,TA/TO,Transient,BB,CHE,No Deposit,Check-Out
City Hotel,2017-03-14,2017,3,March,33,31-90 days,2.0,3,False,94.67,284.01,Online TA,TA/TO,Transient,SC,DEU,No Deposit,Check-Out
City Hotel,2017-03-14,2017,3,March,52,31-90 days,2.0,3,False,75.0,225.0,Offline TA/TO,TA/TO,Transient,BB,ITA,No Deposit,Check-Out
City Hotel,2017-03-14,2017,3,March,52,31-90 days,3.0,3,False,105.0,315.0,Offline TA/TO,TA/TO,Transient,BB,ITA,No Deposit,Check-Out
City Hotel,2017-03-13,2017,3,March,84,31-90 days,2.0,4,False,94.8,379.2,Online TA,TA/TO,Transient,BB,AUT,No Deposit,Check-Out
City Hotel,2017-03-13,2017,3,March,84,31-90 days,1.0,4,False,84.8,339.2,Online TA,TA/TO,Transient,BB,AUT,No Deposit,Check-Out
City Hotel,2017-03-15,2017,3,March,0,0-30 days,1.0,2,False,107.2,214.4,Online TA,TA/TO,Transient,BB,FRA,No Deposit,Check-Out
City Hotel,2017-03-13,2017,3,March,28,0-30 days,2.0,4,False,68.0,272.0,Offline TA/TO,TA/TO,Contract,BB,FRA,No Deposit,Check-Out
City Hotel,2017-03-14,2017,3,March,22,0-30 days,2.0,3,False,124.67,374.01,Online TA,TA/TO,Transient,BB,AGO,No Deposit,Check-Out
City Hotel,2017-03-14,2017,3,March,13,0-30 days,2.0,3,False,75.0,225.0,Offline TA/TO,TA/TO,Transient-Party,BB,PRT,No Deposit,Check-Out
City Hotel,2017-03-16,2017,3,March,55,31-90 days,1.0,1,False,65.0,65.0,Offline TA/TO,TA/TO,Transient-Party,BB,PRT,No Deposit,Check-Out
City Hotel,2017-03-15,2017,3,March,77,31-90 days,2.0,2,False,79.2,158.4,Online TA,TA/TO,Transient,SC,DEU,No Deposit,Check-Out
City Hotel,2017-03-13,2017,3,March,55,31-90 days,2.0,4,False,70.69,282.76,Online TA,TA/TO,Transient,BB,HUN,No Deposit,Check-Out
City Hotel,2017-03-15,2017,3,March,26,0-30 days,2.0,2,False,0.0,0.0,Complementary,Direct,Transient,BB,PRT,No Deposit,Check-Out
City Hotel,2017-03-14,2017,3,March,53,31-90 days,1.0,3,False,65.0,195.0,Offline TA/TO,TA/TO,Transient-Party,BB,GBR,No Deposit,Check-Out
City Hotel,2017-03-13,2017,3,March,52,31-90 days,2.0,4,False,75.0,300.0,Offline TA/TO,TA/TO,Transient,BB,FRA,No Deposit,Check-Out
City Hotel,2017-03-13,2017,3,March,6,0-30 days,2.0,4,False,66.64,266.56,Online TA,TA/TO,Transient,SC,DEU,No Deposit,Check-Out
City Hotel,2017-03-15,2017,3,March,68,31-90 days,1.0,2,False,65.0,130.0,Direct,Direct,Transient,BB,PRT,No Deposit,Check-Out
City Hotel,2017-03-13,2017,3,March,60,31-90 days,2.0,4,False,57.6,230.4,Online TA,TA/TO,Transient,SC,GBR,No Deposit,Check-Out
City Hotel,2017-03-13,2017,3,March,41,31-90 days,3.0,4,False,125.8,503.2,Online TA,TA/TO,Transient,BB,FRA,No Deposit,Check-Out
City Hotel,2017-03-13,2017,3,March,70,31-90 days,2.0,4,False,74.8,299.2,Online TA,TA/TO,Transient,SC,FRA,No Deposit,Check-Out
City Hotel,2017-03-13,2017,3,March,43,31-90 days,2.0,4,False,91.8,367.2,Online TA,TA/TO,Transient,BB,FRA,No Deposit,Check-Out
City Hotel,2017-03-15,2017,3,March,54,31-90 days,1.0,2,False,65.0,130.0,Direct,Direct,Transient,BB,PRT,No Deposit,Check-Out
City Hotel,2017-03-13,2017,3,March,27,0-30 days,2.0,4,False,79.05,316.2,Online TA,TA/TO,Transient,SC,FRA,No Deposit,Check-Out
City Hotel,2017-03-13,2017,3,March,70,31-90 days,1.0,4,False,74.8,299.2,Online TA,TA/TO,Transient,SC,FRA,No Deposit,Check-Out
City Hotel,2017-03-15,2017,3,March,7,0-30 days,1.0,2,False,65.0,130.0,Direct,Direct,Transient,BB,PRT,No Deposit,Check-Out
City Hotel,2017-03-13,2017,3,March,41,31-90 days,4.0,4,False,181.67,726.68,Online TA,TA/TO,Transient,BB,CN,No Deposit,Check-Out
City Hotel,2017-03-14,2017,3,March,53,31-90 days,1.0,3,False,65.0,195.0,Offline TA/TO,TA/TO,Transient-Party,BB,GBR,No Deposit,Check-Out
City Hotel,2017-03-14,2017,3,March,8,0-30 days,1.0,3,False,74.0,222.0,Direct,Direct,Transient,BB,PRT,No Deposit,Check-Out
City Hotel,2017-03-15,2017,3,March,68,31-90 days,1.0,2,False,74.0,148.0,Direct,Direct,Transient,BB,PRT,No Deposit,Check-Out
City Hotel,2017-03-15,2017,3,March,50,31-90 days,1.0,2,False,65.0,130.0,Offline TA/TO,TA/TO,Transient,BB,PRT,No Deposit,Check-Out
City Hotel,2017-03-10,2017,3,March,62,31-90 days,2.0,7,False,73.44,514.0799999999999,Online TA,TA/TO,Transient,BB,POL,No Deposit,Check-Out
City Hotel,2017-03-16,2017,3,March,8,0-30 days,1.0,1,False,65.0,65.0,Direct,Direct,Transient,BB,PRT,No Deposit,Check-Out
City Hotel,2017-03-12,2017,3,March,45,31-90 days,2.0,5,False,74.8,374.0,Online TA,TA/TO,Transient,SC,GBR,No Deposit,Check-Out
City Hotel,2017-03-13,2017,3,March,41,31-90 days,2.0,4,False,91.8,367.2,Online TA,TA/TO,Transient,BB,FRA,No Deposit,Check-Out
City Hotel,2017-03-16,2017,3,March,1,0-30 days,1.0,1,False,80.0,80.0,Offline TA/TO,TA/TO,Transient,BB,ESP,No Deposit,Check-Out
City Hotel,2017-03-12,2017,3,March,73,31-90 days,2.0,5,False,91.8,459.0,Online TA,TA/TO,Transient,BB,FRA,No Deposit,Check-Out
City Hotel,2017-03-13,2017,3,March,42,31-90 days,2.0,4,False,67.15,268.6,Online TA,TA/TO,Transient,BB,DEU,No Deposit,Check-Out
City Hotel,2017-03-13,2017,3,March,30,0-30 days,2.0,4,False,70.26,281.04,Online TA,TA/TO,Transient,BB,FRA,No Deposit,Check-Out
City Hotel,2017-03-13,2017,3,March,47,31-90 days,2.0,4,False,75.0,300.0,Offline TA/TO,TA/TO,Transient,BB,FRA,No Deposit,Check-Out
City Hotel,2017-03-15,2017,3,March,58,31-90 days,1.0,2,False,75.0,150.0,Offline TA/TO,TA/TO,Transient,BB,PRT,No Deposit,Check-Out
City Hotel,2017-03-12,2017,3,March,56,31-90 days,2.0,5,False,74.8,374.0,Online TA,TA/TO,Transient,SC,DEU,No Deposit,Check-Out
City Hotel,2017-03-13,2017,3,March,33,31-90 days,2.0,4,False,83.7,334.8,Direct,Direct,Transient,BB,FRA,No Deposit,Check-Out
City Hotel,2017-03-14,2017,3,March,19,0-30 days,2.0,3,False,80.0,240.0,Direct,Direct,Transient,BB,PRT,No Deposit,Check-Out
City Hotel,2017-03-13,2017,3,March,56,31-90 days,2.0,5,False,75.0,375.0,Offline TA/TO,TA/TO,Transient,BB,FRA,No Deposit,Check-Out
City Hotel,2017-03-14,2017,3,March,93,>90 days,2.0,4,False,74.8,299.2,Online TA,TA/TO,Transient,SC,FRA,No Deposit,Check-Out
City Hotel,2017-03-14,2017,3,March,29,0-30 days,2.0,4,False,68.0,272.0,Offline TA/TO,TA/TO,Transient,BB,FRA,No Deposit,Check-Out
City Hotel,2017-03-14,2017,3,March,68,31-90 days,2.0,4,False,91.8,367.2,Online TA,TA/TO,Transient,BB,PRT,No Deposit,Check-Out
City Hotel,2017-03-15,2017,3,March,180,>90 days,2.0,3,False,105.0,315.0,Offline TA/TO,TA/TO,Transient,HB,FRA,No Deposit,Check-Out
City Hotel,2017-03-15,2017,3,March,69,31-90 days,2.0,3,False,97.2,291.6,Online TA,TA/TO,Transient,BB,NLD,No Deposit,Check-Out
City Hotel,2017-03-13,2017,3,March,53,31-90 days,2.0,5,False,91.8,459.0,Online TA,TA/TO,Transient,BB,FRA,No Deposit,Check-Out
City Hotel,2017-03-13,2017,3,March,22,0-30 days,2.0,5,False,105.4,527.0,Online TA,TA/TO,Transient,BB,FRA,No Deposit,Check-Out
City Hotel,2017-03-15,2017,3,March,53,31-90 days,2.0,3,False,102.56,307.68,Online TA,TA/TO,Transient,HB,DZA,No Deposit,Check-Out
City Hotel,2017-03-13,2017,3,March,53,31-90 days,2.0,5,False,92.02,460.09999999999997,Online TA,TA/TO,Transient,HB,FRA,No Deposit,Check-Out
City Hotel,2017-03-11,2017,3,March,55,31-90 days,2.0,7,False,102.0,714.0,Online TA,TA/TO,Transient,BB,FRA,No Deposit,Check-Out
City Hotel,2017-03-15,2017,3,March,76,31-90 days,2.0,3,False,106.2,318.6,Online TA,TA/TO,Transient,BB,IRL,No Deposit,Check-Out
City Hotel,2017-03-15,2017,3,March,47,31-90 days,2.0,3,False,97.2,291.6,Online TA,TA/TO,Transient,BB,FRA,No Deposit,Check-Out
City Hotel,2017-03-11,2017,3,March,56,31-90 days,2.0,7,False,54.71,382.97,Online TA,TA/TO,Transient,SC,FIN,No Deposit,Check-Out
City Hotel,2017-03-15,2017,3,March,16,0-30 days,1.0,3,False,71.67,215.01,Offline TA/TO,TA/TO,Transient,BB,PRT,No Deposit,Check-Out
City Hotel,2017-03-17,2017,3,March,71,31-90 days,2.0,1,False,60.98,60.98,Online TA,TA/TO,Transient,SC,USA,No Deposit,Check-Out
City Hotel,2017-03-16,2017,3,March,100,>90 days,2.0,2,False,79.2,158.4,Online TA,TA/TO,Transient,SC,FRA,No Deposit,Check-Out
City Hotel,2017-03-17,2017,3,March,0,0-30 days,3.0,1,False,88.2,88.2,Online TA,TA/TO,Transient,SC,PRT,No Deposit,Check-Out
City Hotel,2017-03-16,2017,3,March,2,0-30 days,2.0,2,False,88.2,176.4,Direct,Direct,Transient,BB,FIN,No Deposit,Check-Out
City Hotel,2017-03-12,2017,3,March,55,31-90 days,2.0,6,False,91.8,550.8,Online TA,TA/TO,Transient,BB,BEL,No Deposit,Check-Out
City Hotel,2017-03-17,2017,3,March,43,31-90 days,4.0,1,False,198.0,198.0,Online TA,TA/TO,Transient,BB,PRT,No Deposit,Check-Out
City Hotel,2017-03-17,2017,3,March,8,0-30 days,1.0,1,False,108.0,108.0,Online TA,TA/TO,Transient,BB,GBR,No Deposit,Check-Out
City Hotel,2017-03-17,2017,3,March,10,0-30 days,2.0,1,False,128.0,128.0,Online TA,TA/TO,Transient,BB,PRT,No Deposit,Check-Out
City Hotel,2017-03-12,2017,3,March,57,31-90 days,1.0,6,False,51.05,306.29999999999995,Online TA,TA/TO,Transient,SC,ROU,No Deposit,Check-Out
City Hotel,2017-03-13,2017,3,March,65,31-90 days,2.0,5,False,67.15,335.75,Online TA,TA/TO,Transient,BB,PRT,No Deposit,Check-Out
City Hotel,2017-03-14,2017,3,March,36,31-90 days,2.0,4,False,106.68,426.72,Online TA,TA/TO,Transient,BB,FRA,No Deposit,Check-Out
City Hotel,2017-03-15,2017,3,March,72,31-90 days,2.0,3,False,79.2,237.60000000000002,Direct,Direct,Transient,BB,USA,No Deposit,Check-Out
City Hotel,2017-03-17,2017,3,March,1,0-30 days,2.0,1,False,65.0,65.0,Direct,Direct,Transient,BB,PRT,No Deposit,Check-Out
City Hotel,2017-03-15,2017,3,March,44,31-90 days,2.0,3,False,100.8,302.4,Online TA,TA/TO,Transient,BB,DEU,No Deposit,Check-Out
City Hotel,2017-03-14,2017,3,March,0,0-30 days,2.0,4,False,91.8,367.2,Online TA,TA/TO,Transient,BB,BEL,No Deposit,Check-Out
City Hotel,2017-03-17,2017,3,March,8,0-30 days,2.0,1,False,107.0,107.0,Online TA,TA/TO,Transient,SC,PRT,No Deposit,Check-Out
City Hotel,2017-03-15,2017,3,March,170,>90 days,2.0,3,False,102.6,307.79999999999995,Online TA,TA/TO,Transient,BB,GBR,No Deposit,Check-Out
City Hotel,2017-03-16,2017,3,March,2,0-30 days,1.0,2,False,108.0,216.0,Online TA,TA/TO,Transient,BB,CHN,No Deposit,Check-Out
City Hotel,2017-03-13,2017,3,March,52,31-90 days,2.0,5,False,75.0,375.0,Offline TA/TO,TA/TO,Transient,BB,FRA,No Deposit,Check-Out
City Hotel,2017-03-14,2017,3,March,59,31-90 days,2.0,4,False,66.6,266.4,Online TA,TA/TO,Transient,SC,BRA,No Deposit,Check-Out
City Hotel,2017-03-15,2017,3,March,53,31-90 days,2.0,3,False,102.56,307.68,Online TA,TA/TO,Transient,HB,DZA,No Deposit,Check-Out
City Hotel,2017-03-16,2017,3,March,1,0-30 days,2.0,2,False,76.44,152.88,Online TA,TA/TO,Transient,SC,USA,No Deposit,Check-Out
City Hotel,2017-03-13,2017,3,March,137,>90 days,2.0,5,False,88.4,442.0,Online TA,TA/TO,Transient,BB,FRA,No Deposit,Check-Out
City Hotel,2017-03-14,2017,3,March,38,31-90 days,2.0,4,False,70.0,280.0,Offline TA/TO,TA/TO,Transient,SC,DEU,No Deposit,Check-Out
City Hotel,2017-03-15,2017,3,March,73,31-90 days,3.0,3,False,142.2,426.59999999999997,Online TA,TA/TO,Transient,BB,BEL,No Deposit,Check-Out
City Hotel,2017-03-17,2017,3,March,1,0-30 days,2.0,1,False,107.0,107.0,Online TA,TA/TO,Transient,SC,ESP,No Deposit,Check-Out
City Hotel,2017-03-13,2017,3,March,53,31-90 days,1.0,5,False,65.0,325.0,Offline TA/TO,TA/TO,Transient,BB,PRT,No Deposit,Check-Out
City Hotel,2017-03-16,2017,3,March,1,0-30 days,2.0,2,False,72.16,144.32,Online TA,TA/TO,Transient,SC,ARG,No Deposit,Check-Out
City Hotel,2017-03-17,2017,3,March,1,0-30 days,2.0,1,False,158.0,158.0,Online TA,TA/TO,Transient,BB,PRT,No Deposit,Check-Out
City Hotel,2017-03-17,2017,3,March,0,0-30 days,2.0,1,False,98.0,98.0,Online TA,TA/TO,Transient,SC,ESP,No Deposit,Check-Out
City Hotel,2017-03-16,2017,3,March,123,>90 days,2.0,3,False,127.8,383.4,Online TA,TA/TO,Transient,HB,FRA,No Deposit,Check-Out
City Hotel,2017-03-15,2017,3,March,87,31-90 days,2.0,4,False,91.8,367.2,Online TA,TA/TO,Transient,BB,FRA,No Deposit,Check-Out
City Hotel,2017-03-15,2017,3,March,149,>90 days,2.0,4,False,74.8,299.2,Online TA,TA/TO,Transient,SC,FRA,No Deposit,Check-Out
City Hotel,2017-03-11,2017,3,March,182,>90 days,2.0,8,False,90.0,720.0,Corporate,TA/TO,Transient-Party,BB,GBR,No Deposit,Check-Out
City Hotel,2017-03-11,2017,3,March,183,>90 days,1.0,8,False,80.0,640.0,Corporate,TA/TO,Transient-Party,BB,GBR,No Deposit,Check-Out
City Hotel,2017-03-11,2017,3,March,182,>90 days,2.0,8,False,90.0,720.0,Corporate,TA/TO,Transient-Party,BB,IRL,No Deposit,Check-Out
City Hotel,2017-03-16,2017,3,March,115,>90 days,2.0,3,False,79.2,237.60000000000002,Online TA,TA/TO,Transient,SC,LVA,No Deposit,Check-Out
City Hotel,2017-03-16,2017,3,March,115,>90 days,2.0,3,False,79.2,237.60000000000002,Online TA,TA/TO,Transient,SC,LVA,No Deposit,Check-Out
City Hotel,2017-03-11,2017,3,March,182,>90 days,1.0,8,False,80.0,640.0,Corporate,TA/TO,Transient-Party,BB,IRL,No Deposit,Check-Out
City Hotel,2017-03-11,2017,3,March,182,>90 days,3.0,8,False,125.0,1000.0,Corporate,TA/TO,Transient-Party,BB,GBR,No Deposit,Check-Out
City Hotel,2017-03-11,2017,3,March,3,0-30 days,2.0,8,False,90.0,720.0,Corporate,TA/TO,Transient-Party,BB,IRL,No Deposit,Check-Out
City Hotel,2017-03-16,2017,3,March,57,31-90 days,2.0,3,False,75.0,225.0,Offline TA/TO,TA/TO,Transient,BB,ITA,No Deposit,Check-Out
City Hotel,2017-03-18,2017,3,March,7,0-30 days,2.0,1,False,98.0,98.0,Online TA,TA/TO,Transient,SC,MEX,No Deposit,Check-Out
City Hotel,2017-03-16,2017,3,March,57,31-90 days,2.0,3,False,75.0,225.0,Offline TA/TO,TA/TO,Transient,BB,ITA,No Deposit,Check-Out
City Hotel,2017-03-15,2017,3,March,88,31-90 days,2.0,4,False,77.23,308.92,Online TA,TA/TO,Transient,BB,FRA,No Deposit,Check-Out
City Hotel,2017-03-16,2017,3,March,84,31-90 days,2.0,3,False,97.2,291.6,Online TA,TA/TO,Transient,BB,GBR,No Deposit,Check-Out
City Hotel,2017-03-11,2017,3,March,51,31-90 days,2.0,8,False,57.6,460.8,Online TA,TA/TO,Transient,SC,USA,No Deposit,Check-Out
City Hotel,2017-03-15,2017,3,March,54,31-90 days,2.0,4,False,57.6,230.4,Online TA,TA/TO,Transient,SC,GBR,No Deposit,Check-Out
City Hotel,2017-03-16,2017,3,March,79,31-90 days,3.0,3,False,142.2,426.59999999999997,Online TA,TA/TO,Transient,BB,GBR,No Deposit,Check-Out
City Hotel,2017-03-16,2017,3,March,89,31-90 days,2.0,3,False,81.77,245.31,Online TA,TA/TO,Transient,BB,BRA,No Deposit,Check-Out
City Hotel,2017-03-14,2017,3,March,189,>90 days,2.0,5,False,68.07,340.34999999999997,Online TA,TA/TO,Transient,BB,DEU,No Deposit,Check-Out
City Hotel,2017-03-15,2017,3,March,54,31-90 days,2.0,4,False,68.0,272.0,Offline TA/TO,TA/TO,Transient,BB,DEU,No Deposit,Check-Out
City Hotel,2017-03-16,2017,3,March,59,31-90 days,2.0,3,False,79.2,237.60000000000002,Direct,Direct,Transient,BB,FRA,No Deposit,Check-Out
City Hotel,2017-03-16,2017,3,March,66,31-90 days,2.0,3,False,106.2,318.6,Online TA,TA/TO,Transient,BB,FRA,No Deposit,Check-Out
City Hotel,2017-03-17,2017,3,March,4,0-30 days,2.0,2,False,95.0,190.0,Direct,Direct,Transient,BB,PRT,No Deposit,Check-Out
City Hotel,2017-03-16,2017,3,March,56,31-90 days,2.0,3,False,97.2,291.6,Online TA,TA/TO,Transient,BB,ITA,No Deposit,Check-Out
City Hotel,2017-03-18,2017,3,March,114,>90 days,2.0,1,False,63.05,63.05,Online TA,TA/TO,Transient,SC,PRT,No Deposit,Check-Out
City Hotel,2017-03-15,2017,3,March,72,31-90 days,2.0,4,False,91.8,367.2,Online TA,TA/TO,Transient,BB,NLD,No Deposit,Check-Out
City Hotel,2017-03-17,2017,3,March,89,31-90 days,2.0,2,False,79.2,158.4,Online TA,TA/TO,Transient,SC,ESP,No Deposit,Check-Out
City Hotel,2017-03-18,2017,3,March,174,>90 days,2.0,1,False,79.2,79.2,Online TA,TA/TO,Transient,SC,FRA,No Deposit,Check-Out
City Hotel,2017-03-15,2017,3,March,62,31-90 days,1.0,4,False,48.5,194.0,Online TA,TA/TO,Transient,SC,PRT,No Deposit,Check-Out
City Hotel,2017-03-15,2017,3,March,65,31-90 days,2.0,4,False,67.15,268.6,Online TA,TA/TO,Transient,BB,CHE,No Deposit,Check-Out
City Hotel,2017-03-17,2017,3,March,256,>90 days,2.0,2,False,79.2,158.4,Online TA,TA/TO,Transient,SC,CHE,No Deposit,Check-Out
City Hotel,2017-03-17,2017,3,March,26,0-30 days,2.0,2,False,132.5,265.0,Online TA,TA/TO,Transient,BB,BEL,No Deposit,Check-Out
City Hotel,2017-03-16,2017,3,March,122,>90 days,2.0,3,False,69.98,209.94,Online TA,TA/TO,Transient,SC,BRA,No Deposit,Check-Out
City Hotel,2017-03-17,2017,3,March,5,0-30 days,2.0,2,False,118.0,236.0,Online TA,TA/TO,Transient,BB,DEU,No Deposit,Check-Out
City Hotel,2017-03-17,2017,3,March,3,0-30 days,2.0,2,False,0.0,0.0,Complementary,TA/TO,Transient,BB,PRT,No Deposit,Check-Out
City Hotel,2017-03-16,2017,3,March,96,>90 days,2.0,3,False,79.2,237.60000000000002,Direct,Direct,Transient,BB,GBR,No Deposit,Check-Out
City Hotel,2017-03-17,2017,3,March,57,31-90 days,2.0,2,False,79.2,158.4,Direct,Direct,Transient,BB,GBR,No Deposit,Check-Out
City Hotel,2017-03-17,2017,3,March,3,0-30 days,3.0,2,False,127.0,254.0,Online TA,TA/TO,Transient,BB,PRT,No Deposit,Check-Out
City Hotel,2017-03-18,2017,3,March,6,0-30 days,2.0,1,False,98.0,98.0,Online TA,TA/TO,Transient,SC,USA,No Deposit,Check-Out
City Hotel,2017-03-18,2017,3,March,10,0-30 days,3.0,1,False,75.0,75.0,Direct,Direct,Transient,BB,PRT,No Deposit,Check-Out
City Hotel,2017-03-18,2017,3,March,56,31-90 days,2.0,1,False,79.2,79.2,Direct,Direct,Transient,BB,PRT,No Deposit,Check-Out
City Hotel,2017-03-18,2017,3,March,56,31-90 days,2.0,1,False,88.2,88.2,Direct,Direct,Transient,BB,PRT,No Deposit,Check-Out
City Hotel,2017-03-15,2017,3,March,66,31-90 days,3.0,4,False,134.3,537.2,Online TA,TA/TO,Transient,BB,DEU,No Deposit,Check-Out
City Hotel,2017-03-17,2017,3,March,57,31-90 days,2.0,2,False,75.0,150.0,Offline TA/TO,TA/TO,Transient,BB,PRT,No Deposit,Check-Out
City Hotel,2017-03-18,2017,3,March,13,0-30 days,5.0,1,False,152.0,152.0,Direct,Direct,Transient,BB,PRT,No Deposit,Check-Out
City Hotel,2017-03-16,2017,3,March,93,>90 days,2.0,3,False,79.2,237.60000000000002,Online TA,TA/TO,Transient,SC,DEU,No Deposit,Check-Out
City Hotel,2017-03-14,2017,3,March,20,0-30 days,1.0,5,False,65.0,325.0,Offline TA/TO,TA/TO,Transient,BB,GBR,No Deposit,Check-Out
City Hotel,2017-03-15,2017,3,March,192,>90 days,3.0,4,False,119.0,476.0,Online TA,TA/TO,Transient,BB,PRT,No Deposit,Check-Out
City Hotel,2017-03-16,2017,3,March,246,>90 days,3.0,3,False,116.28,348.84000000000003,Direct,Direct,Transient,BB,IRL,No Deposit,Check-Out
City Hotel,2017-03-16,2017,3,March,1,0-30 days,1.0,3,False,65.0,195.0,Offline TA/TO,TA/TO,Transient,BB,PRT,No Deposit,Check-Out
City Hotel,2017-03-14,2017,3,March,41,31-90 days,1.0,5,False,65.0,325.0,Corporate,Corporate,Transient,BB,PRT,No Deposit,Check-Out
City Hotel,2017-03-16,2017,3,March,175,>90 days,2.0,3,False,72.0,216.0,Offline TA/TO,TA/TO,Transient,BB,GBR,No Deposit,Check-Out
City Hotel,2017-03-17,2017,3,March,8,0-30 days,2.0,2,False,128.0,256.0,Online TA,TA/TO,Transient,BB,FRA,No Deposit,Check-Out
City Hotel,2017-03-17,2017,3,March,52,31-90 days,4.0,2,False,207.0,414.0,Online TA,TA/TO,Transient,BB,PRT,No Deposit,Check-Out
City Hotel,2017-03-16,2017,3,March,71,31-90 days,2.0,3,False,79.2,237.60000000000002,Online TA,TA/TO,Transient,SC,IRL,No Deposit,Check-Out
City Hotel,2017-03-16,2017,3,March,246,>90 days,3.0,3,False,116.28,348.84000000000003,Direct,Direct,Transient,BB,IRL,No Deposit,Check-Out
City Hotel,2017-03-18,2017,3,March,222,>90 days,3.0,1,False,115.2,115.2,Online TA,TA/TO,Transient,BB,PRT,No Deposit,Check-Out
City Hotel,2017-03-14,2017,3,March,109,>90 days,2.0,5,False,68.0,340.0,Offline TA/TO,TA/TO,Transient,BB,GBR,No Deposit,Check-Out
City Hotel,2017-03-14,2017,3,March,53,31-90 days,2.0,5,False,69.0,345.0,Offline TA/TO,TA/TO,Transient-Party,BB,GBR,No Deposit,Check-Out
City Hotel,2017-03-14,2017,3,March,109,>90 days,3.0,5,False,102.0,510.0,Offline TA/TO,TA/TO,Transient,BB,GBR,No Deposit,Check-Out
City Hotel,2017-03-18,2017,3,March,88,31-90 days,2.0,1,False,63.0,63.0,Offline TA/TO,TA/TO,Transient,SC,DEU,No Deposit,Check-Out
City Hotel,2017-03-16,2017,3,March,246,>90 days,2.0,3,False,79.2,237.60000000000002,Direct,Direct,Transient,BB,IRL,No Deposit,Check-Out
City Hotel,2017-03-18,2017,3,March,79,31-90 days,2.0,1,False,79.2,79.2,Online TA,TA/TO,Transient,SC,PRT,No Deposit,Check-Out
City Hotel,2017-03-17,2017,3,March,150,>90 days,2.0,2,False,102.6,205.2,Online TA,TA/TO,Transient,BB,BEL,No Deposit,Check-Out
City Hotel,2017-03-15,2017,3,March,24,0-30 days,3.0,4,False,134.3,537.2,Online TA,TA/TO,Transient,BB,CHE,No Deposit,Check-Out
City Hotel,2017-03-17,2017,3,March,72,31-90 days,2.0,2,False,71.1,142.2,Online TA,TA/TO,Transient,BB,NLD,No Deposit,Check-Out
City Hotel,2017-03-15,2017,3,March,46,31-90 days,2.0,4,False,125.8,503.2,Online TA,TA/TO,Transient,BB,HUN,No Deposit,Check-Out
City Hotel,2017-03-15,2017,3,March,55,31-90 days,2.0,4,False,74.8,299.2,Online TA,TA/TO,Transient,SC,PRT,No Deposit,Check-Out
City Hotel,2017-03-17,2017,3,March,50,31-90 days,3.0,2,False,151.2,302.4,Online TA,TA/TO,Transient,BB,ESP,No Deposit,Check-Out
City Hotel,2017-03-10,2017,3,March,32,31-90 days,3.0,9,False,131.47,1183.23,Online TA,TA/TO,Transient,BB,DEU,No Deposit,Check-Out
City Hotel,2017-03-18,2017,3,March,1,0-30 days,3.0,1,False,168.0,168.0,Online TA,TA/TO,Transient,BB,CN,No Deposit,Check-Out
City Hotel,2017-03-17,2017,3,March,74,31-90 days,2.0,2,False,79.2,158.4,Online TA,TA/TO,Transient,SC,DEU,No Deposit,Check-Out
City Hotel,2017-03-17,2017,3,March,58,31-90 days,2.0,3,False,75.0,225.0,Offline TA/TO,TA/TO,Transient,BB,FRA,No Deposit,Check-Out
City Hotel,2017-03-16,2017,3,March,21,0-30 days,1.0,4,False,70.0,280.0,Offline TA/TO,TA/TO,Transient-Party,BB,DEU,No Deposit,Check-Out
City Hotel,2017-03-17,2017,3,March,102,>90 days,2.0,3,False,79.2,237.60000000000002,Online TA,TA/TO,Transient,SC,BRA,No Deposit,Check-Out
City Hotel,2017-03-16,2017,3,March,21,0-30 days,2.0,4,False,78.0,312.0,Offline TA/TO,TA/TO,Transient-Party,BB,DEU,No Deposit,Check-Out
City Hotel,2017-03-17,2017,3,March,137,>90 days,2.0,3,False,93.6,280.79999999999995,Online TA,TA/TO,Transient,BB,FRA,No Deposit,Check-Out
City Hotel,2017-03-17,2017,3,March,77,31-90 days,2.0,3,False,97.2,291.6,Online TA,TA/TO,Transient,BB,PRT,No Deposit,Check-Out
City Hotel,2017-03-16,2017,3,March,244,>90 days,2.0,4,False,39.0,156.0,Offline TA/TO,TA/TO,Transient-Party,BB,DEU,No Deposit,Check-Out
City Hotel,2017-03-18,2017,3,March,17,0-30 days,2.0,2,False,233.0,466.0,Direct,Direct,Transient,BB,SWE,No Deposit,Check-Out
City Hotel,2017-03-16,2017,3,March,53,31-90 days,2.0,4,False,100.3,401.2,Online TA,TA/TO,Transient,BB,DEU,No Deposit,Check-Out
City Hotel,2017-03-19,2017,3,March,20,0-30 days,2.0,1,False,118.0,118.0,Online TA,TA/TO,Transient,BB,DEU,No Deposit,Check-Out
City Hotel,2017-03-16,2017,3,March,124,>90 days,2.0,4,False,91.8,367.2,Online TA,TA/TO,Transient,BB,LUX,No Deposit,Check-Out
